Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,normCross,normCrossError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,RL_fortran_qvcenter_nu,RT_fortran_qvcenter_nu,RL_fortran_qvdata_nu,RT_fortran_qvdata_nu,RL_fortran_qvcenter_ex,RT_fortran_qvcenter_ex,RL_fortran_qvdata_ex,RT_fortran_qvdata_ex,RL_fortran_q2center_nu,RT_fortran_q2center_nu,RL_fortran_q2data_nu,RT_fortran_q2data_nu,RL_fortran_q2center_ex,RT_fortran_q2center_ex,RL_fortran_q2data_ex,RT_fortran_q2data_ex,RL_fortran_qvcenter_w2,RT_fortran_qvcenter_w2,RL_fortran_qvdata_w2,RT_fortran_qvdata_w2,RL_fortran_q2center_w2,RT_fortran_q2center_w2,RL_fortran_q2data_w2,RT_fortran_q2data_w2,bc_qv_ex,bc_qv_nu,bc_qv_w2,bc_q2_ex,bc_q2_w2
6,12,1.2044,28.01,0.2819999999999999,7245.728987,114.95,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,7266.7416010623,115.39457287951645,0.0150111788221583,0.2669888211778416,2.894010933453939,0.0031,1.2075,0.9224,0.9255,1.0051544163705737,0.2602581518588431,0.2618049555783007,0.3413289555783007,0.5842336481051914,1.147737238950699,0.8604262103805985,0.0011080133420389,6558352.075156423,103744.23812304312,0.0025202179325216,0.0025137478078087,583.309241609053,580.3180407994173,4238757.532284605,67310.72079215132,10.885941300170856,0.172866824732156,4217021.248924095,66965.55245232655,10.830118360796718,0.1719803663165965,0.523~0.609,0.57,0.206~0.322,0.265,0.00426,0.0118,0.00422,0.0118,0.00434,0.0118,0.00428,0.0119,0.00418,0.0118,0.00422,0.0118,0.00429,0.0119,0.00428,0.0119,0.00438,0.0118,0.00422,0.0118,0.00418,0.0118,0.00422,0.0118,1.009303303718791,1.0,1.0123382243365309,0.9988473471060573,0.9969460605322632
6,12,1.2044,28.01,0.2859999999999999,7088.519768,114.25,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,7109.0764753272,114.68842287070508,0.0150111788221583,0.2709888211778416,2.894010933453939,0.0031,1.2075,0.9184,0.9215,1.0051544163705737,0.259129538884607,0.2606734376719656,0.3424694376719656,0.5852088837944667,1.1563749408570343,0.859502900682797,0.001136290739732,6256388.639586803,100546.44995781868,0.0025202179325216,0.0025137478078087,591.6871221706772,588.6529597185175,4206349.000977612,67859.66287466115,10.802709983742496,0.1742766131529093,4184778.9080666425,67511.67956828946,10.74731385327747,0.173382925364035,0.523~0.609,0.57,0.206~0.322,0.265,0.00409,0.0118,0.00415,0.0118,0.00418,0.0117,0.0042,0.0118,0.0041,0.0118,0.00415,0.0118,0.00422,0.0118,0.00419,0.0118,0.00431,0.0117,0.00415,0.0118,0.00403,0.0117,0.00415,0.0118,1.0043820633224438,1.0,1.0067081386066359,0.9996087991251185,0.9850181078505982
6,12,1.2044,28.01,0.2899999999999999,6888.040282,112.41,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,6908.015598817799,112.83877106349443,0.0150111788221583,0.2749888211778416,2.894010933453939,0.0031,1.2075,0.9144,0.9175,1.0051544163705737,0.2580009259103709,0.2595419197656304,0.3436419197656303,0.5862097915982215,1.1650126427633696,0.8585622377038697,0.0011640560629398,5934435.478452107,96567.513867074,0.0025202179325216,0.0025137478078087,600.2936072478385,597.2153108727191,4146837.602738674,67736.3929191181,10.64987331333002,0.1739600322940384,4125572.6833615648,67389.04173918042,10.595260926957614,0.1730679679269339,0.523~0.609,0.57,0.206~0.322,0.265,0.004,0.0119,0.004,0.0117,0.00409,0.0118,0.00413,0.0118,0.00403,0.0117,0.004,0.0117,0.00407,0.0118,0.00411,0.0118,0.00424,0.0118,0.004,0.0117,0.00394,0.0117,0.004,0.0117,1.0100774206192589,1.0,1.024940795023418,0.9934995042499167,0.9952478047733744
6,12,1.2044,28.01,0.2939999999999999,6667.404708,109.4,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,6686.740181653199,109.81621309143088,0.0150111788221583,0.2789888211778416,2.894010933453939,0.0031,1.2075,0.9104,0.9135,1.0051544163705737,0.2568723129361349,0.2584104018592952,0.3448464018592952,0.5872362402468833,1.1736503446697046,0.8576040884396986,0.0011913081961888,5612938.954877302,91831.82013687282,0.0025202179325216,0.0025137478078087,609.1341461919029,606.010515669198,4073121.7713584113,66892.80519947682,10.460556937673516,0.171793537436143,4052234.8656296018,66549.77992437655,10.406915362760532,0.1709125828213118,0.523~0.609,0.57,0.206~0.322,0.265,0.00393,0.012,0.00393,0.0118,0.00401,0.0119,0.00399,0.0117,0.00391,0.0117,0.00393,0.0118,0.00401,0.0117,0.00405,0.0118,0.00409,0.0118,0.00393,0.0118,0.00386,0.0118,0.00393,0.0118,1.0282380392336137,1.0,1.0130413638477687,0.9868080233482203,0.9944093478307994
6,12,1.2044,28.01,0.2979999999999999,6713.739459,110.56,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,6733.2093034311,110.9799048309182,0.0150111788221583,0.2829888211778416,2.894010933453939,0.0031,1.2075,0.9064,0.9095,1.0051544163705737,0.2557436999618988,0.25727888395296,0.34608288395296,0.5882880960490021,1.1822880465760397,0.8566283195346054,0.0012180463240356,5527876.215021578,90768.30479951818,0.0025202179325216,0.0025137478078087,618.2143354441768,615.0441418507957,4162566.5149272056,68609.36811270406,10.690268172789608,0.1762019998143556,4141220.937930575,68257.54032941505,10.63544864219986,0.175298438672327,0.523~0.609,0.57,0.206~0.322,0.265,0.00386,0.0123,0.00387,0.0119,0.00394,0.012,0.00392,0.0118,0.00385,0.0118,0.00387,0.0119,0.00395,0.0118,0.00391,0.0118,0.00403,0.0119,0.00387,0.0119,0.00379,0.0118,0.00387,0.0119,1.029878548482714,1.0,1.0132394020624398,0.9977786112414575,0.9876180805469025
6,12,1.2044,28.01,0.3019999999999999,6778.5361,113.09,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,6798.193854689999,113.51690445746524,0.0150111788221583,0.2869888211778416,2.894010933453939,0.0031,1.2075,0.9024,0.9055,1.0051544163705737,0.2546150869876626,0.2561473660466249,0.3473513660466248,0.5893652229701247,1.190925748482375,0.8556347972933229,0.0012442699266164,5463600.549421478,90888.63885630554,0.0025202179325216,0.0025137478078087,627.5399222932107,624.3219072340559,4266138.043306344,71236.38940220355,10.956259697361808,0.1829486937061331,4244261.353106898,70871.09029419078,10.900076166329583,0.1820105356217078,0.523~0.609,0.57,0.206~0.322,0.265,0.00379,0.0125,0.00381,0.012,0.00387,0.0122,0.00385,0.0118,0.00379,0.0118,0.00381,0.012,0.00382,0.0118,0.00385,0.0119,0.00396,0.012,0.00381,0.012,0.00373,0.0119,0.00381,0.012,1.0440008750900533,1.0,1.0127271632454067,0.9855976526012167,0.9874915458306334
6,12,1.2044,28.01,0.3059999999999999,6827.758466,114.44,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,6847.5589655514,114.87107782331788,0.0150111788221583,0.2909888211778416,2.894010933453939,0.0031,1.2075,0.8984,0.9015,1.0051544163705737,0.2534864740134265,0.2550158481402897,0.3486518481402897,0.590467482712037,1.1995634503887105,0.8546233876932715,0.0012699787748828,5391868.8256686,90111.74223014916,0.0025202179325216,0.0025137478078087,637.1168087317473,633.849683546393,4362694.915734572,73186.29451836846,11.204236241756233,0.187956423559469,4340323.08338002,72810.99632694312,11.1467810908225,0.1869925859134609,0.523~0.609,0.57,0.206~0.322,0.265,0.00373,0.0128,0.00376,0.0121,0.00381,0.0125,0.0038,0.012,0.00376,0.0119,0.00376,0.0121,0.00377,0.0118,0.00379,0.012,0.00391,0.0122,0.00376,0.0121,0.00361,0.012,0.00376,0.0121,1.051179066581776,1.0,1.0189735015247638,0.979424248659034,0.9821337716705024
6,12,1.2044,28.01,0.3099999999999999,6764.211713,113.48,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,6783.827926967699,113.90727959196104,0.0150111788221583,0.2949888211778416,2.894010933453939,0.0031,1.2075,0.8944,0.8975,1.0051544163705737,0.2523578610391904,0.2538843302339545,0.3499843302339545,0.5915947347922854,1.208201152295045,0.8535939563971409,0.0012951729255411,5237777.74626747,87617.6437618039,0.0025202179325216,0.0025137478078087,646.9510554162663,643.6335003653337,4388804.637114095,73692.43475161491,11.271291007719244,0.1892562886323849,4366298.9145103255,73314.54108086662,11.213492000978109,0.1882857852982971,0.523~0.609,0.57,0.206~0.322,0.265,0.00368,0.0132,0.00364,0.0123,0.00375,0.0128,0.00376,0.0121,0.00364,0.012,0.00364,0.0123,0.00373,0.0119,0.00374,0.0121,0.00386,0.0124,0.00364,0.0123,0.00355,0.0122,0.00364,0.0123,1.0640316615879024,1.0,1.0244664888733683,0.9791148233696227,0.9864259183772506
6,12,1.2044,28.01,0.3139999999999999,6627.245068,112.61,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,6646.4640786972,113.03154970118734,0.0150111788221583,0.2989888211778416,2.894010933453939,0.0031,1.2075,0.8904,0.8935,1.0051544163705737,0.2512292480649544,0.2527528123276193,0.3513488123276193,0.5927468366238823,1.2168388542013804,0.852546368765785,0.0013198527157124,5035761.944930065,85320.12599543453,0.0025202179325216,0.0025137478078087,657.0488857321906,653.6795491628764,4367051.816967025,74267.25378374786,11.21542559870951,0.190732534016642,4344657.642490038,73886.4124498534,11.157913068925604,0.1897544605189537,0.523~0.609,0.57,0.206~0.322,0.265,0.00363,0.0136,0.0036,0.0125,0.0037,0.0131,0.00364,0.0123,0.0036,0.0121,0.0036,0.0125,0.00362,0.012,0.0037,0.0123,0.00382,0.0126,0.0036,0.0125,0.00351,0.0124,0.0036,0.0125,1.0777363196871392,1.0,1.0246618014949214,0.9671134568948531,0.9862960635761234
6,12,1.2044,28.01,0.586,5419.638457,67.755,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,5435.3554085253,68.05702316491508,0.0150111788221583,0.5709888211778417,2.894010933453939,0.0031,1.2075,0.6184,0.6214999999999999,1.0051544163705737,0.1744835658169,0.1758095946968275,0.5192055946968275,0.7205592235873658,1.8042025838321725,0.7312911010806399,0.0019885476114511,2733329.2787285578,34072.606363472434,0.0025202179325216,0.0025137478078087,2543.7741986863093,2530.7297637624747,13826316.848896742,173121.69956630745,35.50863017482625,0.4446096868977734,13755415.708982322,172233.9341565228,35.32654246602363,0.4423297352691109,0.702~0.878,0.756,0.145~0.206,0.16,0.0042,0.0211,0.00441,0.0219,0.00413,0.0212,0.0043,0.022,0.00446,0.022,0.00441,0.0219,0.00436,0.0223,0.00432,0.0221,0.00448,0.0209,0.00441,0.0219,0.00435,0.0223,0.00441,0.0219,0.8300673311000815,1.0,0.9001573549395097,1.0691909358413232,1.0566759448807015
6,12,1.2044,28.01,0.59,5420.292665,67.829,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,5436.011513728499,68.13114824032895,0.0150111788221583,0.5749888211778417,2.894010933453939,0.0031,1.2075,0.6144,0.6174999999999999,1.0051544163705737,0.1733549528426639,0.1746780767904923,0.5227780767904924,0.7230339388925615,1.812840285738508,0.7286668088582545,0.0019877272244814,2734787.473239198,34123.8974667128,0.0025202179325216,0.0025137478078087,2603.0445770193105,2589.6962045079827,14150180.291425504,177348.41595308704,36.34037353305962,0.4554647042297399,14077618.384764388,176438.97600675063,36.154020657122494,0.453129088239336,0.702~0.878,0.756,0.145~0.206,0.16,0.00426,0.0211,0.00447,0.0217,0.00419,0.0211,0.00435,0.0219,0.00452,0.0219,0.00447,0.0217,0.00441,0.0222,0.00437,0.022,0.00454,0.0208,0.00447,0.0217,0.00441,0.0222,0.00447,0.0217,0.8357981947047507,1.0,0.9062636568350109,1.0653005622097764,1.0587103852237554
6,12,1.2044,28.01,0.5939999999999999,5186.432464,65.304,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,5201.4731181456,65.59365694894402,0.0150111788221583,0.5789888211778416,2.894010933453939,0.0031,1.2075,0.6104,0.6135,1.0051544163705737,0.1722263398684278,0.1735465588841572,0.5263825588841571,0.7255222662910885,1.8214779876448424,0.7260153385916576,0.0019867254610386,2618113.685132103,32870.16816397992,0.0025202179325216,0.0025137478078087,2663.8603409313328,2650.200106119057,13855997.9538485,174732.3413629469,35.58485693792089,0.4487461235588175,13784944.609684892,173836.31660682848,35.402378339450784,0.4464449603466467,0.702~0.878,0.756,0.145~0.206,0.16,0.00432,0.021,0.00453,0.0216,0.00424,0.0211,0.0044,0.0218,0.00459,0.0218,0.00453,0.0216,0.00447,0.022,0.00443,0.0219,0.00459,0.0208,0.00453,0.0216,0.00448,0.022,0.00453,0.0216,0.8453684772413106,1.0,0.9125775139144425,1.0569378440151544,1.052093342272812
6,12,1.2044,28.01,0.5979999999999999,5187.214388,65.671,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,5202.2573097252,65.9611917598371,0.0150111788221583,0.5829888211778416,2.894010933453939,0.0031,1.2075,0.6064,0.6095,1.0051544163705737,0.1710977268941917,0.172415040977822,0.5300190409778218,0.7280240662078568,1.830115689551178,0.7233365895050775,0.0019855471079006,2620062.394402587,33074.511170594364,0.0025202179325216,0.0025137478078087,2726.2631058063207,2712.282870576594,14182722.170415057,179827.56350985978,36.42394731188027,0.4618316300498503,14109993.389499538,178905.4105330242,36.23716587089216,0.4594633645618738,0.702~0.878,0.756,0.145~0.206,0.16,0.00439,0.021,0.00459,0.0215,0.0043,0.021,0.00446,0.0216,0.00465,0.0216,0.00459,0.0215,0.00453,0.0219,0.00449,0.0217,0.00466,0.0208,0.00459,0.0215,0.00454,0.0218,0.00459,0.0215,0.8554800214651073,1.0,0.9195901603982756,1.057336241661343,1.0451814069285914
6,12,1.2044,28.01,0.6019999999999999,5209.503226,66.422,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,5224.6107853554,66.71409226266894,0.0150111788221583,0.5869888211778416,2.894010933453939,0.0031,1.2075,0.6024,0.6055,1.0051544163705737,0.1699691139199557,0.1712835230714869,0.5336875230714867,0.7305392002291777,1.8387533914575127,0.7206304624094046,0.0019841968854834,2633111.070569137,33475.5086483339,0.0025202179325216,0.0025137478078087,2790.2956961762143,2775.9871028089947,14578208.988573002,186152.044514828,37.43963321857999,0.4780741087596485,14503452.157343362,185197.4596967784,37.24764335590105,0.4756225520909371,0.702~0.878,0.756,0.145~0.206,0.16,0.00446,0.0209,0.00466,0.0214,0.00436,0.021,0.00452,0.0215,0.00472,0.0215,0.00466,0.0214,0.00459,0.0218,0.00455,0.0216,0.00472,0.0207,0.00466,0.0214,0.00462,0.0217,0.00466,0.0214,0.8662696970414728,1.0,0.9225238463587101,1.0532583181590431,1.0427554196345485
6,12,1.2044,28.01,0.6059999999999999,4961.438776,63.355,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,4975.8269484504,63.633318381122685,0.0150111788221583,0.5909888211778416,2.894010933453939,0.0031,1.2075,0.5984,0.6015,1.0051544163705737,0.1688405009457195,0.1701520051651517,0.5373880051651516,0.7330675311082545,1.847391093363848,0.7178968597415822,0.0019826794472758,2509647.7170261173,31954.232484251872,0.0025202179325216,0.0025137478078087,2856.002185581035,2841.356650347844,14210972.639847357,181736.89637226023,36.49649992891485,0.4667351625836812,14138098.990959562,180804.95236590464,36.30934643922368,0.4643417518563719,0.702~0.878,0.756,0.145~0.206,0.16,0.00454,0.0208,0.00473,0.0213,0.00443,0.0209,0.00458,0.0214,0.00479,0.0214,0.00473,0.0213,0.00465,0.0216,0.00461,0.0215,0.00479,0.0207,0.00473,0.0213,0.00469,0.0216,0.00473,0.0213,0.8741401935199735,1.0,0.9299588833837863,1.0447012539897014,1.0400579361081812
6,12,1.2044,28.01,0.6099999999999999,5005.97591,64.524,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,5020.493240139,64.80567098975601,0.0150111788221583,0.5949888211778416,2.894010933453939,0.0031,1.2075,0.5944,0.5975,1.0051544163705737,0.1677118879714834,0.1690204872588165,0.5411204872588165,0.7356089227699841,1.8560287952701835,0.7151356856042651,0.0019809993793553,2534323.4795826417,32571.43877601615,0.0025202179325216,0.0025137478078087,2923.4279379961527,2908.436644542746,14677050.20074318,189454.7091120395,37.693476385009554,0.4865559840888134,14601786.51329941,188483.1882807872,37.50018481848164,0.4840609324940113,0.702~0.878,0.756,0.145~0.206,0.16,0.00462,0.0208,0.00481,0.0212,0.0045,0.0209,0.00464,0.0213,0.00487,0.0213,0.00481,0.0212,0.00472,0.0215,0.00468,0.0214,0.00486,0.0207,0.00481,0.0212,0.00478,0.0215,0.00481,0.0212,0.8864344447596509,1.0,0.9375613360771504,1.0405004067414065,1.0374723525933058
6,12,1.2044,28.01,0.6139999999999999,4944.208732,63.928,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,4958.5469373228,64.20648401137525,0.0150111788221583,0.5989888211778416,2.894010933453939,0.0031,1.2075,0.5904,0.5935,1.0051544163705737,0.1665832749972474,0.1678889693524813,0.5448849693524812,0.7381632403150954,1.8646664971765183,0.712346845805734,0.0019791611999848,2505378.0042578955,32300.55237566709,0.0025202179325216,0.0025137478078087,2992.6196509000924,2977.273543408274,14839045.00454268,192145.58576764417,38.10951007216022,0.4934666707925948,14762950.610239295,191160.26616233384,37.91408509129036,0.490936181302781,0.702~0.878,0.756,0.145~0.206,0.16,0.00471,0.0207,0.00489,0.0211,0.00458,0.0208,0.00471,0.0212,0.00494,0.0213,0.00489,0.0211,0.00479,0.0214,0.00475,0.0213,0.00493,0.0207,0.00489,0.0211,0.00486,0.0213,0.00489,0.0211,0.8956236922841188,1.0,0.9455336768728025,1.036245166663585,1.0302163483771523
6,12,1.2044,28.01,0.6179999999999999,4791.286477,62.333,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,4805.181207783299,62.60342673893536,0.0150111788221583,0.6029888211778416,2.894010933453939,0.0031,1.2075,0.5864,0.5895,1.0051544163705737,0.1654546620230113,0.1667574514461462,0.5486814514461461,0.7407303500236413,1.8733041990828536,0.70953024790006,0.0019771693592834,2430333.6409808854,31526.38377047722,0.0025202179325216,0.0025137478078087,3063.6254000602835,3047.9151761800617,14721275.200057266,191793.44828821547,37.80705465478941,0.4925623142915555,14645784.727497956,190809.9344384777,37.61318066064286,0.4900364623279544,0.702~0.878,0.756,0.145~0.206,0.16,0.00481,0.0207,0.00497,0.0211,0.00466,0.0208,0.00478,0.0211,0.00502,0.0212,0.00497,0.0211,0.00487,0.0213,0.00483,0.0212,0.00501,0.0207,0.00497,0.0211,0.00495,0.0212,0.00497,0.0211,0.9094671727494522,1.0,0.9499804998242068,1.0319300722982054,1.0230559831418216
6,12,1.2044,28.01,0.6219999999999999,4700.044746,62.173,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,4713.6748757634,62.439804441313456,0.0150111788221583,0.6069888211778416,2.894010933453939,0.0031,1.2075,0.5824,0.5855,1.0051544163705737,0.1643260490487752,0.165625933539811,0.5525099335398109,0.74331011935787,1.8819419009891885,0.7066858012275075,0.0019750282389708,2386636.698531245,31479.549898687404,0.0025202179325216,0.0025137478078087,3136.494686118331,3120.410789661188,14784416.199921388,195842.11483244743,37.96921283744547,0.5029600655214354,14708601.94128697,194837.83948300904,37.77450729863504,0.5003808940496238,0.702~0.878,0.756,0.145~0.206,0.16,0.00492,0.0207,0.00506,0.021,0.00475,0.0207,0.00486,0.021,0.00511,0.0211,0.00506,0.021,0.00495,0.0213,0.00491,0.0212,0.0051,0.0207,0.00506,0.021,0.00505,0.0212,0.00506,0.021,0.9202004010930259,1.0,0.9588952370099361,1.0275506046280756,1.0246268897896298
6,12,1.2044,28.01,0.6259999999999999,4570.542989,60.754,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,4583.797563668099,61.01389929697044,0.0150111788221583,0.6109888211778416,2.894010933453939,0.0031,1.2075,0.5784,0.5815,1.0051544163705737,0.1631974360745391,0.1644944156334758,0.5563704156334757,0.7459024169644952,1.890579602895524,0.7038134169551652,0.0019727421521806,2323566.492762994,30796.72623857269,0.0025202179325216,0.0025137478078087,3211.278483060946,3194.8110964445427,14719850.486914556,195932.62198000852,37.80339571852731,0.5031925052135131,14644367.320262304,194927.8825113111,37.60954048734957,0.5006121417945395,0.702~0.878,0.756,0.145~0.206,0.16,0.00503,0.0207,0.00516,0.021,0.00485,0.0207,0.00494,0.0209,0.0052,0.021,0.00516,0.021,0.00503,0.0212,0.005,0.0211,0.00518,0.0207,0.00516,0.021,0.00514,0.0211,0.00516,0.021,0.9360432129951115,1.0,0.9637068373757793,1.0229468959840293,1.0169543922571134
6,12,1.2044,28.01,0.6299999999999999,4578.028374,61.493,13,0.4888667234836117,0.0585671794169344,0.9414328205830657,0.0622106836902728,1.0029,0.00069905,4591.3046562846,61.75430867350394,0.0150111788221583,0.6149888211778416,2.894010933453939,0.0031,1.2075,0.5744,0.5775,1.0051544163705737,0.162068823100303,0.1633628977271407,0.5602628977271406,0.7485071126763864,1.8992173048018592,0.7009130081177991,0.0019703153433403,2330238.492941335,31209.724985315635,0.0025202179325216,0.0025137478078087,3288.0292886673888,3271.168325101584,15096344.183058724,203049.97561988755,38.770303649658906,0.521471232728866,15018930.362529598,202008.7384713121,38.57149012949801,0.518797136276635,0.702~0.878,0.756,0.145~0.206,0.16,0.00516,0.0207,0.00526,0.0209,0.00495,0.0207,0.00502,0.0209,0.00529,0.021,0.00526,0.0209,0.00511,0.0211,0.00509,0.021,0.00528,0.0207,0.00526,0.0209,0.00525,0.021,0.00526,0.0209,0.9487965010777145,1.0,0.9734647091859557,1.018298777405577,1.0139827498696317
