Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),bin,Q2center,qvbin,qvcenter,RL_fortran_qvcenter,RT_fortran_qvcenter,RL_fortran_qvdata,RT_fortran_qvdata
6,12,1.2044,45.0,0.7433,902.200668,6.28,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,0.03684621274352873,0.7064537872564712,2.894010933453939,0.0031,1.2075,0.46109999999999995,0.46419999999999995,1.0051544163705735,0.325315818623834,0.3283458926982892,0.8808407826982891,0.9385311836578949,1.9507596629977106,0.5206858634799174,0.0005148676786390096,1752296.1829432724,12197.30866889998,0.00036545123190091517,0.00036451301341736,10306.490185380659,10253.638662401232,9298522.329985874,64724.75836419054,23.88038652637838,0.16622557786186015,9250839.650649017,64392.85079987974,23.757928271962463,0.16537317565799486,0.322~0.438,0.38,0.934~1.079,0.991,0.00358,0.0136,0.00463,0.0156
6,12,2.3466,20.0,0.8028,3815.8127600000003,118.1,12,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.99812,0.00067079,0.029337336412636805,0.7734626635873632,2.894010933453939,0.0031,2.3497,1.5438,1.5469000000000002,1.002643865714991,0.43694880332654984,0.4384046053685643,1.0828924453685642,1.040621182452368,1.9524938343274352,0.8668551726049052,0.0023781612810261127,1604522.2796468958,49660.21478116195,0.0025801368387410547,0.0025767328194193978,2055.2797296896574,2049.860174653366,7842562.617919146,242728.53607634854,20.141203088719113,0.6233733766270353,7821882.610658143,242088.4866265625,20.088092868703992,0.6217296070350006,0.322~0.438,0.38,0.934~1.079,0.991,0.00585,0.0152,0.00438,0.0132
6,12,1.501,37.5,0.806,904.8318000000002,23.88,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.7654735399956749,2.894010933453939,0.0031,1.5041,0.6949999999999998,0.6980999999999998,1.004134845035577,0.4311455243497697,0.43396303169983613,1.0835990316998363,1.0409606292746312,1.9629477983961638,0.6347388545259695,0.0006239085581992449,1450263.4851036016,38274.839615798206,0.0004965655338920285,0.0004955420958526259,8002.8061446773845,7969.852041529185,7241193.4889394995,191107.01073489594,18.596771969942925,0.4907994111637511,7211375.568470528,190320.06675171692,18.520193838392327,0.48877838827150927,0.322~0.438,0.38,0.934~1.079,0.991,0.00547,0.015,0.00411,0.013
6,12,1.501,37.5,0.816,891.2160000000001,23.76,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.7754735399956748,2.894010933453939,0.0031,1.5041,0.6849999999999999,0.6880999999999999,1.004134845035577,0.4249419916253127,0.42774668688247713,1.093602686882477,1.0457546016549375,1.9879528632135228,0.6292459722343398,0.0006288909506933056,1417123.2691732973,37780.794864048155,0.0004965655338920285,0.0004955420958526259,8317.287971370242,8283.03888913999,7412500.116692703,197618.76219975698,19.036720204737684,0.5075228362872383,7381976.786623787,196805.00400596618,18.958330446209345,0.5054329493657362,0.322~0.438,0.38,0.934~1.079,0.991,0.00595,0.0153,0.00431,0.0131
6,12,2.3466,20.0,0.8214,3752.9312,116.1,12,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.99812,0.00067079,0.029337336412636805,0.7920626635873632,2.894010933453939,0.0031,2.3497,1.5252,1.5283,1.002643865714991,0.431684359912977,0.4331332073080204,1.1078311673080203,1.0525355895683624,1.9927122515879794,0.8627793757641768,0.0023942612735817306,1567469.3657746662,48490.94845288897,0.0025801368387410543,0.0025767328194193978,2193.3498654166674,2187.5662340511876,8231491.142438012,254647.91937487508,21.14004604107654,0.6539846361609257,8209785.5718372045,253976.43977334286,21.084301977952517,0.6522601479185888,0.322~0.438,0.38,0.934~1.079,0.991,0.00689,0.0159,0.00472,0.0133
6,12,1.501,37.5,0.826,889.9782,23.64,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.7854735399956748,2.894010933453939,0.0031,1.5041,0.6749999999999999,0.6780999999999999,1.004134845035577,0.4187384589008555,0.421530342065118,1.1038063420651179,1.0506218834885925,2.0129579280308816,0.6236469899160471,0.0006335492076913142,1404749.9218618332,37313.597291274935,0.0004965655338920286,0.0004955420958526261,8647.33700041582,8611.728836189766,7695941.418423471,204423.04668983,19.764651762318923,0.5249975422557759,7664250.928520263,203581.26968752607,19.683264513760257,0.5228356976668557,0.322~0.438,0.38,0.934~1.079,0.991,0.00649,0.0156,0.00453,0.0132
6,12,1.2044,45.0,0.7743,915.27604,6.199,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,0.03684621274352873,0.7374537872564713,2.894010933453939,0.0031,1.2075,0.4300999999999999,0.4331999999999999,1.0051544163705735,0.3034446618740208,0.30641844187182005,0.90595893187182,0.9518187494853314,2.03093214582418,0.496389473371064,0.000526806001206067,1737406.2518357262,11767.140058784524,0.0003654512319009153,0.0003645130134173601,11934.744897168066,11873.543709097175,10923586.047890194,73983.48361754484,28.0538614438288,0.19000375787210025,10867570.066829374,73604.09745269339,27.910001674296073,0.1890294215272601,0.209~0.322,0.265,0.934~1.079,0.991,0.00441,0.0143,0.00543,0.0158
6,12,2.3466,20.0,0.8399,3742.95,115.9,12,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.99812,0.00067079,0.029337336412636805,0.8105626635873632,2.894010933453939,0.0031,2.3497,1.5067,1.5098,1.002643865714991,0.42644821995861687,0.42789015009726444,1.1333221600972645,1.0645760471179428,2.032714440798735,0.858591584323317,0.0024070716591302215,1554980.711023987,48149.79211789634,0.0025801368387410534,0.0025767328194193965,2340.630024823944,2334.4580312719786,8760861.151414782,271279.0198770951,22.499569627858836,0.6966964880291853,8737759.688149452,270563.68582442234,22.44024064498142,0.6948593731557586,0.322~0.438,0.38,0.934~1.079,0.991,0.00815,0.0169,0.00511,0.0133
6,12,1.501,37.5,0.836,908.5452,18.48,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.7954735399956748,2.894010933453939,0.0031,1.5041,0.6649999999999999,0.6680999999999999,1.004134845035577,0.4125349261763984,0.415313997247759,1.114209997247759,1.0555614606680934,2.037962992848241,0.6179412291304265,0.000637892565984669,1424291.876795184,28970.395620575622,0.0004965655338920285,0.0004955420958526259,8993.807817123628,8956.772948960828,8171280.92197015,166205.56846044466,20.98541466131696,0.42684773739505466,8137633.070268205,165521.1640967961,20.89900053271574,0.42509005588779386,0.322~0.438,0.38,0.934~1.079,0.991,0.0071,0.0161,0.00476,0.0132
6,12,1.299,37.5,0.773,1542.0925000000002,36.48,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.03046326741632388,0.7425367325836761,2.894010933453939,0.0031,1.3021,0.5259999999999999,0.5290999999999999,1.0047785973814167,0.2823925795316931,0.2847347582350974,0.8822637582350974,0.9392889641825338,2.050173295860902,0.5834013250475165,0.0007890948505388274,1954254.9275882286,46230.18383035944,0.0006630093525038057,0.0006614308800418121,8488.560334981848,8448.18983714834,13090145.228372999,309662.6810201378,33.61800043560789,0.7952730824454275,13027890.186442679,308189.96525917144,33.45811756263594,0.791490866264481,0.209~0.322,0.265,0.934~1.079,0.991,0.00457,0.0144,0.00606,0.0164
6,12,1.501,37.5,0.846,893.6916,21.36,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.8054735399956748,2.894010933453939,0.0031,1.5041,0.6549999999999999,0.6580999999999999,1.004134845035577,0.4063313934519413,0.4090976524303999,1.1248136524303998,1.0605723230550568,2.0629680576656,0.61212804002177,0.0006419302598644335,1392194.2240092168,33274.64264499842,0.0004965655338920285,0.0004955420958526259,9357.609607771246,9319.076669866687,8362817.102544458,199878.54122199383,21.477316262838155,0.5133263816894139,8328380.539615831,199055.47766835243,21.388876572724858,0.5112125968213228,0.322~0.438,0.38,0.934~1.079,0.991,0.00778,0.0166,0.00502,0.0133
6,12,1.2044,45.0,0.7898,908.488824,6.048,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,0.03684621274352873,0.7529537872564712,2.894010933453939,0.0031,1.2075,0.41459999999999997,0.41769999999999996,1.0051544163705735,0.29250908349911425,0.2954547164585855,0.9192387564585853,0.9587693969138696,2.071018387237414,0.4836482547137476,0.0005317419678543284,1708514.4279017714,11373.937672071916,0.0003654512319009152,0.00036451301341736006,12876.79490879655,12810.762902770972,11698424.263581766,77878.85560840153,30.04379440623662,0.20000781932449954,11638434.924081227,77479.49403595884,29.889730291112087,0.19898218230656614,0.209~0.322,0.265,0.934~1.079,0.991,0.00495,0.0146,0.00593,0.0159
6,12,2.3466,20.0,0.8584,3713.0064,115.0,12,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.99812,0.00067079,0.029337336412636805,0.8290626635873632,2.894010933453939,0.0031,2.3497,1.4882,1.4913,1.002643865714991,0.4212120800042567,0.4226470928865085,1.1594976528865084,1.0767997273804022,2.0727166300094915,0.8542683615251343,0.0024168969526264135,1536270.0490664775,47581.67280364637,0.0025801368387410547,0.0025767328194193978,2498.516715386097,2491.9283913479994,9277008.554735558,287329.42226940114,23.825135030453872,0.7379169959152763,9252546.065416828,286571.76500501996,23.762310671959312,0.735971186926939,0.322~0.438,0.38,0.934~1.079,0.991,0.00965,0.0181,0.00554,0.0134
6,12,1.299,37.5,0.783,1446.163,47.04,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.03046326741632388,0.7525367325836761,2.894010933453939,0.0031,1.3021,0.5159999999999999,0.5190999999999999,1.0047785973814167,0.2770238993124594,0.2793532659229617,0.8924422659229617,0.944691624776552,2.074343508173038,0.5759575292128128,0.0007912904530082883,1827600.7179184966,59447.19770239321,0.0006630093525038054,0.0006614308800418118,8908.281562658487,8865.914924814902,12882827.189498886,419045.5647074552,33.08556799887124,1.0761892806460287,12821558.125415094,417052.638063293,32.92821730587864,1.071071063267786,0.209~0.322,0.265,0.934~1.079,0.991,0.00493,0.0146,0.0064,0.0165
6,12,1.501,37.5,0.856,911.0208000000001,26.4,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.8154735399956748,2.894010933453939,0.0031,1.5041,0.6449999999999999,0.6480999999999999,1.004134845035577,0.4001278607274842,0.40288130761304086,1.1356173076130407,1.0656534650687532,2.0879731224829587,0.6062068025912642,0.0006456715049728361,1410966.401619857,40887.6646974078,0.0004965655338920284,0.0004955420958526259,9739.710336455328,9699.60397710354,8873078.702485804,257128.35288242064,22.78776579489688,0.6603548645489515,8836540.97490405,256069.54499553342,22.69392991146473,0.6576356430749646,0.322~0.438,0.38,0.934~1.079,0.991,0.00853,0.0172,0.00529,0.0134
6,12,1.299,37.5,0.793,1404.903,46.32,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.03046326741632388,0.7625367325836762,2.894010933453939,0.0031,1.3021,0.5059999999999999,0.5090999999999999,1.0047785973814167,0.27165521909322565,0.2739717736108261,0.9028207736108262,0.9501688132173284,2.098513720485174,0.5683656131310143,0.0007931380327339468,1771322.1936379715,58400.931601193,0.0006630093525038057,0.0006614308800418121,9353.40975100139,9308.926140920586,13140633.419411108,433249.9396663844,33.74766378148379,1.1126688364665238,13078138.262157755,431189.4588474416,33.58716424636688,1.1073771270270716,0.209~0.322,0.265,0.934~1.079,0.991,0.00534,0.0149,0.00677,0.0167
6,12,1.2044,45.0,0.8053,904.29672,6.024,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,0.03684621274352873,0.7684537872564713,2.894010933453939,0.0031,1.2075,0.3990999999999999,0.4021999999999999,1.0051544163705735,0.2815735051242076,0.2844909910453509,0.9329990810453509,0.9659187755941754,2.111104628650649,0.4705086126080764,0.0005360365538453998,1687005.6967436057,11238.039564252185,0.0003654512319009152,0.00036451301341736006,13918.624809420551,13847.250315705849,12586566.76206963,83845.7958519494,32.32471447092241,0.21533206487007558,12522023.041511765,83415.83590181204,32.15895383282598,0.21422784535693515,0.209~0.322,0.265,0.934~1.079,0.991,0.00561,0.0151,0.0065,0.0162
6,12,1.501,37.5,0.866,961.7706000000001,26.88,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.8254735399956749,2.894010933453939,0.0031,1.5041,0.6349999999999999,0.6380999999999999,1.004134845035577,0.393924328003027,0.3966649627956818,1.1466209627956818,1.0708038862442002,2.112978187300318,0.6001769279815232,0.0006491254830911338,1481640.4917891237,41409.55901468775,0.0004965655338920286,0.0004955420958526261,10141.141310614252,10099.38193137292,9753451.562994257,272593.8784293111,25.048731940934754,0.7000732966596463,9713288.619765693,271471.3863153041,24.945585809291646,0.6971905218913527,0.322~0.438,0.38,0.934~1.079,0.991,0.00934,0.0179,0.00559,0.0136
6,12,1.299,37.5,0.803,1564.7855000000002,48.84,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.03046326741632388,0.7725367325836762,2.894010933453939,0.0031,1.3021,0.4959999999999999,0.4990999999999999,1.0047785973814167,0.26628653887399195,0.2685902812986904,0.9133992812986904,0.9557192481574756,2.1226839327973095,0.560624995026898,0.0007946527093424643,1969143.8556785171,61460.811025753224,0.0006630093525038057,0.0006614308800418121,9825.709512899255,9778.97970608284,15375127.772996819,479887.65260999964,39.48627331114631,1.23244341701555,15302005.648872692,477605.36884508596,39.29848168945145,1.2265820751232732,0.209~0.322,0.265,0.934~1.079,0.991,0.0058,0.0152,0.00716,0.0168
6,12,1.501,37.5,0.876,953.1060000000001,26.76,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.8354735399956749,2.894010933453939,0.0031,1.5041,0.6249999999999999,0.6280999999999999,1.004134845035577,0.38772079527856995,0.39044861797832275,1.1578246179783227,1.0760225917601929,2.137983252117677,0.5940378597723313,0.0006523013278589909,1461143.737248431,41023.985169297026,0.0004965655338920285,0.0004955420958526259,10563.002178432693,10519.50565270787,10067660.75427727,282665.93829485885,25.855681332644235,0.7259402757527071,10026203.954629788,281501.97126646264,25.749212329872048,0.7229509854595145,0.322~0.438,0.38,0.934~1.079,0.991,0.0102,0.0186,0.0059,0.0137
6,12,1.2044,45.0,0.8208,900.30424,6.057,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,0.03684621274352873,0.7839537872564712,2.894010933453939,0.0031,1.2075,0.38359999999999994,0.38669999999999993,1.0051544163705735,0.27063792674930104,0.2735272656321164,0.9472399056321164,0.9732625060239999,2.1511908700638833,0.45696894099083335,0.000539725268326312,1668078.7297430846,11222.37618924672,0.0003654512319009153,0.0003645130134173601,15073.314543462404,14996.018818570536,13570568.994332867,91299.06618975179,34.851820694401354,0.2344734908123825,13500979.325478844,90830.88598408175,34.673101094501305,0.23327111436173448,0.209~0.322,0.265,0.934~1.079,0.991,0.00641,0.0156,0.00714,0.0165
6,12,2.222,15.541,0.807,11392.726799999999,257.72,6,0.27124161905243876,0.01828051263290914,0.9817194873670908,0.01862091245834012,1.0108,0.0052969,0.016032359870083113,0.7909676401299169,2.894010933453939,0.0031,2.2251,1.415,1.4181000000000001,1.002792225442166,0.22990523273803448,0.23073036462406912,0.8819793646240692,0.9391375642705755,2.168059337471931,0.8753816329909516,0.005615741468783003,2028712.8357546942,45892.42603717136,0.007925404487327278,0.007914362846991691,1618.431399051701,1613.9249567257846,18438346.773937806,417102.1401636044,47.35320648197073,1.0711981941437847,18387006.107678685,415940.73984736926,47.22135381643097,1.0682154956590895,0.209~0.322,0.265,0.934~1.079,0.991,0.00682,0.0159,0.00931,0.019
6,12,2.222,15.541,0.817,11263.3444,257.6,6,0.27124161905243876,0.01828051263290914,0.9817194873670908,0.01862091245834012,1.0108,0.0052969,0.016032359870083113,0.8009676401299168,2.894010933453939,0.0031,2.2251,1.405,1.4081000000000001,1.002792225442166,0.22828046077522152,0.22910332587768967,0.8965923258776896,0.9468855928134557,2.18847509621831,0.8727943238644835,0.005588891143385196,2015309.3182591104,46091.432699469515,0.007925404487327278,0.007914362846991691,1691.3312839344715,1686.6218554782918,19050046.74544814,435686.9387415199,48.92416918329529,1.1189275169120168,18997002.830819026,434473.789971208,48.78794224967482,1.1158119184845523,0.209~0.322,0.265,0.934~1.079,0.991,0.00747,0.0163,0.00975,0.0192
6,12,2.222,15.541,0.827,11332.0788,280.48,6,0.27124161905243876,0.01828051263290914,0.9817194873670908,0.01862091245834012,1.0108,0.0052969,0.016032359870083113,0.8109676401299168,2.894010933453939,0.0031,2.2251,1.395,1.3981000000000001,1.002792225442166,0.22665568881240852,0.22747628713131024,0.9114052871313101,0.9546754878655417,2.2088908549646895,0.8701607868732154,0.00556113060693328,2037729.303798737,50435.78722109396,0.00792540448732728,0.007914362846991693,1767.420366301907,1762.4990715525241,20028546.863658074,495726.06434035895,51.437144923925224,1.2731194922737874,19972778.36376004,494345.739589052,51.293920733424905,1.269574553903651,0.209~0.322,0.265,0.934~1.079,0.991,0.00818,0.0169,0.0102,0.0195
6,12,2.222,15.541,0.837,11471.5692,243.42,6,0.27124161905243876,0.01828051263290914,0.9817194873670908,0.01862091245834012,1.0108,0.0052969,0.016032359870083113,0.8209676401299169,2.894010933453939,0.0031,2.2251,1.385,1.3881000000000001,1.002792225442166,0.22503091684959556,0.22584924838493078,0.9264182483849308,0.9625062329070554,2.2293066137110693,0.8674806752137791,0.005532528698283179,2073476.6732542731,43997.96427184131,0.00792540448732728,0.007914362846991693,1846.8270786421792,1841.684679822731,21186004.6330776,449554.6474830792,54.40971819318143,1.1545424493960448,21127013.249166302,448302.88476244913,54.25821701917394,1.1513276829474488,0.209~0.322,0.265,0.934~1.079,0.991,0.00897,0.0175,0.0106,0.0197
